YEAR,MONTH,DATE,FISHING_SEASON,SITE,SEGMENT_START,SEGMENT_END,TRAPS,OBSERVER,NOTES
2013,3,3/18/13,2012-2013,IVEE,119 51.200,119 51.150,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,IVEE,119 51.150,119 51.100,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,IVEE,119 51.100,119 51.050,0,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 44.250,119 44.200,17,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 44.200,119 44.150,17,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 44.150,119 44.100,12,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 44.100,119 44.050,13,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 44.050,119 44.000,15,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 44.000,119 43.950,11,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 43.950,119 43.900,7,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 43.900,119 43.850,10,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 43.850,119 43.800,10,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 43.800,119 43.750,13,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 43.750,119 43.700,12,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,MOHK,119 43.700,119 43.650,7,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 44.250,119 44.200,20,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 44.200,119 44.150,7,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 44.150,119 44.100,14,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 44.100,119 44.050,16,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 44.050,119 44.000,8,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 44.000,119 43.950,4,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 43.950,119 43.900,11,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 43.900,119 43.850,9,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 43.850,119 43.800,10,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 43.800,119 43.750,15,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 43.750,119 43.700,18,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,MOHK,119 43.700,119 43.650,2,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 44.250,119 44.200,19,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 44.200,119 44.150,15,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 44.150,119 44.100,9,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 44.100,119 44.050,10,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 44.050,119 44.000,7,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 44.000,119 43.950,9,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 43.950,119 43.900,9,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 43.900,119 43.850,10,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 43.850,119 43.800,15,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 43.800,119 43.750,12,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 43.750,119 43.700,13,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,MOHK,119 43.700,119 43.650,12,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 44.250,119 44.200,9,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 44.200,119 44.150,6,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 44.150,119 44.100,9,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 44.100,119 44.050,10,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 44.050,119 44.000,7,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 44.000,119 43.950,7,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 43.950,119 43.900,7,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 43.900,119 43.850,5,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 43.850,119 43.800,10,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 43.800,119 43.750,13,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 43.750,119 43.700,15,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,MOHK,119 43.700,119 43.650,6,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 44.250,119 44.200,3,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 44.200,119 44.150,3,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 44.150,119 44.100,6,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 44.100,119 44.050,1,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 44.050,119 44.000,3,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 44.000,119 43.950,3,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 43.950,119 43.900,2,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 43.900,119 43.850,2,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 43.850,119 43.800,5,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 43.800,119 43.750,9,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 43.750,119 43.700,6,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,MOHK,119 43.700,119 43.650,2,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 44.250,119 44.200,4,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 44.200,119 44.150,1,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 44.150,119 44.100,2,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 44.100,119 44.050,1,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 44.050,119 44.000,1,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 44.000,119 43.950,1,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 43.950,119 43.900,4,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 43.900,119 43.850,3,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 43.850,119 43.800,0,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 43.800,119 43.750,1,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 43.750,119 43.700,3,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,MOHK,119 43.700,119 43.650,3,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 44.250,119 44.200,3,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 44.200,119 44.150,2,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 44.150,119 44.100,2,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 44.100,119 44.050,1,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 44.050,119 44.000,2,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 44.000,119 43.950,3,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 43.950,119 43.900,2,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 43.900,119 43.850,2,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 43.850,119 43.800,0,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 43.800,119 43.750,3,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 43.750,119 43.700,5,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,MOHK,119 43.700,119 43.650,4,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 44.250,119 44.200,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 44.200,119 44.150,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 44.150,119 44.100,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 44.100,119 44.050,1,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 44.050,119 44.000,1,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 44.000,119 43.950,2,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 43.950,119 43.900,1,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 43.900,119 43.850,1,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 43.850,119 43.800,2,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 43.800,119 43.750,4,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 43.750,119 43.700,1,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,MOHK,119 43.700,119 43.650,2,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,NAPL,119 57.350,119 57.300,0,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,NAPL,119 57.300,119 57.250,0,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,NAPL,119 57.250,119 57.200,0,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,NAPL,119 57.200,119 57.150,0,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,NAPL,119 57.150,119 57.100,0,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,NAPL,119 57.100,119 57.050,0,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,NAPL,119 57.050,119 57.000,0,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,NAPL,119 57.000,119 56.950,0,Matt Kay,FIXED Start/Stop
2012,10,10/5/12,2012-2013,NAPL,119 56.950,119 56.900,0,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,NAPL,119 57.350,119 57.300,0,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,NAPL,119 57.300,119 57.250,0,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,NAPL,119 57.250,119 57.200,0,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,NAPL,119 57.200,119 57.150,0,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,NAPL,119 57.150,119 57.100,0,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,NAPL,119 57.100,119 57.050,0,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,NAPL,119 57.050,119 57.000,0,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,NAPL,119 57.000,119 56.950,0,Matt Kay,FIXED Start/Stop
2012,10,10/20/12,2012-2013,NAPL,119 56.950,119 56.900,0,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,NAPL,119 57.350,119 57.300,0,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,NAPL,119 57.300,119 57.250,0,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,NAPL,119 57.250,119 57.200,0,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,NAPL,119 57.200,119 57.150,0,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,NAPL,119 57.150,119 57.100,0,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,NAPL,119 57.100,119 57.050,0,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,NAPL,119 57.050,119 57.000,0,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,NAPL,119 57.000,119 56.950,0,Matt Kay,FIXED Start/Stop
2012,11,11/2/12,2012-2013,NAPL,119 56.950,119 56.900,0,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,NAPL,119 57.350,119 57.300,0,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,NAPL,119 57.300,119 57.250,0,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,NAPL,119 57.250,119 57.200,0,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,NAPL,119 57.200,119 57.150,0,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,NAPL,119 57.150,119 57.100,0,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,NAPL,119 57.100,119 57.050,0,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,NAPL,119 57.050,119 57.000,0,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,NAPL,119 57.000,119 56.950,0,Matt Kay,FIXED Start/Stop
2012,11,11/19/12,2012-2013,NAPL,119 56.950,119 56.900,0,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,NAPL,119 57.350,119 57.300,0,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,NAPL,119 57.300,119 57.250,0,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,NAPL,119 57.250,119 57.200,0,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,NAPL,119 57.200,119 57.150,0,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,NAPL,119 57.150,119 57.100,0,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,NAPL,119 57.100,119 57.050,0,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,NAPL,119 57.050,119 57.000,0,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,NAPL,119 57.000,119 56.950,0,Matt Kay,FIXED Start/Stop
2012,12,12/12/12,2012-2013,NAPL,119 56.950,119 56.900,0,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,NAPL,119 57.350,119 57.300,0,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,NAPL,119 57.300,119 57.250,0,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,NAPL,119 57.250,119 57.200,0,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,NAPL,119 57.200,119 57.150,0,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,NAPL,119 57.150,119 57.100,0,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,NAPL,119 57.100,119 57.050,0,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,NAPL,119 57.050,119 57.000,0,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,NAPL,119 57.000,119 56.950,0,Matt Kay,FIXED Start/Stop
2013,1,1/8/13,2012-2013,NAPL,119 56.950,119 56.900,0,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,NAPL,119 57.350,119 57.300,0,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,NAPL,119 57.300,119 57.250,0,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,NAPL,119 57.250,119 57.200,0,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,NAPL,119 57.200,119 57.150,0,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,NAPL,119 57.150,119 57.100,0,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,NAPL,119 57.100,119 57.050,0,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,NAPL,119 57.050,119 57.000,0,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,NAPL,119 57.000,119 56.950,0,Matt Kay,FIXED Start/Stop
2013,2,2/6/13,2012-2013,NAPL,119 56.950,119 56.900,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,NAPL,119 57.350,119 57.300,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,NAPL,119 57.300,119 57.250,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,NAPL,119 57.250,119 57.200,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,NAPL,119 57.200,119 57.150,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,NAPL,119 57.150,119 57.100,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,NAPL,119 57.100,119 57.050,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,NAPL,119 57.050,119 57.000,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,NAPL,119 57.000,119 56.950,0,Matt Kay,FIXED Start/Stop
2013,3,3/18/13,2012-2013,NAPL,119 56.950,119 56.900,0,Matt Kay,FIXED Start/Stop
2013,10,10/10/13,2013-2014,AHND,120 08.950,120 08.900,3,36,
2013,10,10/10/13,2013-2014,AHND,120 08.900,120 08.850,3,36,
2013,10,10/10/13,2013-2014,AHND,120 08.850,120 08.800,2,36,
2013,10,10/10/13,2013-2014,AHND,120 08.800,120 08.750,0,36,
2013,10,10/10/13,2013-2014,AHND,120 08.750,120 08.700,0,36,
2013,10,10/10/13,2013-2014,AHND,120 08.700,120 08.650,1,36,
2013,10,10/10/13,2013-2014,AHND,120 08.650,120 08.600,0,36,
2013,10,10/10/13,2013-2014,AHND,120 08.600,120 08.550,0,36,
2013,10,10/10/13,2013-2014,AHND,120 08.550,120 08.500,0,36,
2013,10,10/10/13,2013-2014,AHND,120 08.500,120 08.450,3,36,
2013,10,10/10/13,2013-2014,AHND,120 08.450,120 08.400,4,36,
2013,10,10/10/13,2013-2014,AHND,120 08.400,120 08.350,1,36,
2013,10,10/10/13,2013-2014,AHND,120 08.350,120 08.300,1,36,
2013,10,10/10/13,2013-2014,AHND,120 08.300,120 08.250,1,36,
2013,10,10/10/13,2013-2014,AHND to AQUE,120 08.250,120 08.200,3,36,
2013,10,10/10/13,2013-2014,AHND to AQUE,120 08.200,120 08.150,0,36,
2013,10,10/10/13,2013-2014,AHND to AQUE,120 08.150,120 08.100,0,36,
2013,10,10/10/13,2013-2014,AHND to AQUE,120 08.100,120 08.050,0,36,
2013,10,10/10/13,2013-2014,AHND to AQUE,120 08.050,120 08.000,0,36,
2013,10,10/10/13,2013-2014,AHND to AQUE,120 08.000,120 07.950,0,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.950,120 07.900,8,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.900,120 07.850,5,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.850,120 07.800,8,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.800,120 07.750,7,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.750,120 07.700,5,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.700,120 07.650,4,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.650,120 07.600,6,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.600,120 07.550,11,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.550,120 07.500,9,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.500,120 07.450,8,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.450,120 07.400,10,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.400,120 07.350,13,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.350,120 07.300,7,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.300,120 07.250,5,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.250,120 07.200,7,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.200,120 07.150,6,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.150,120 07.100,7,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.100,120 07.050,6,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.050,120 07.000,8,36,
2013,10,10/10/13,2013-2014,AQUE,120 07.000,120 06.950,2,36,
2013,10,10/10/13,2013-2014,AQUE,120 06.950,120 06.900,6,36,
2013,10,10/10/13,2013-2014,AQUE,120 06.900,120 06.850,2,36,
2013,10,10/10/13,2013-2014,NAPL,119 57.350,119 57.300,0,36,
2013,10,10/10/13,2013-2014,NAPL,119 57.300,119 57.250,0,36,
2013,10,10/10/13,2013-2014,NAPL,119 57.250,119 57.200,0,36,
2013,10,10/10/13,2013-2014,NAPL,119 57.200,119 57.150,0,36,
2013,10,10/10/13,2013-2014,NAPL,119 57.150,119 57.100,0,36,
2013,10,10/10/13,2013-2014,NAPL,119 57.100,119 57.050,0,36,
2013,10,10/10/13,2013-2014,NAPL,119 57.050,119 57.000,0,36,
2013,10,10/10/13,2013-2014,NAPL,119 57.000,119 56.950,0,36,
2013,10,10/10/13,2013-2014,NAPL,119 56.950,119 56.900,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.700,119 52.650,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.650,119 52.600,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.600,119 52.550,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.550,119 52.500,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.500,119 52.450,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.450,119 52.400,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.400,119 52.350,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.350,119 52.300,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.300,119 52.250,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.250,119 52.200,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.200,119 52.150,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.150,119 52.100,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.100,119 52.050,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.050,119 52.000,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 52.000,119 51.950,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.950,119 51.900,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.900,119 51.850,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.850,119 51.800,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.800,119 51.750,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.750,119 51.700,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.700,119 51.650,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.650,119 51.600,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.600,119 51.550,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.550,119 51.500,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.500,119 51.450,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.450,119 51.400,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.400,119 51.350,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.350,119 51.300,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.300,119 51.250,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.250,119 51.200,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.200,119 51.150,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.150,119 51.100,0,36,
2013,10,10/10/13,2013-2014,IVEE,119 51.100,119 51.050,0,36,Heavy on edge into GOLB 
2013,10,10/10/13,2013-2014,GOLB,119 49.700,119 49.650,0,36,Goleta Pipe not counted
2013,10,10/10/13,2013-2014,GOLB,119 49.650,119 49.600,0,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.600,119 49.550,0,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.550,119 49.500,0,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.500,119 49.450,1,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.450,119 49.400,3,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.400,119 49.350,8,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.350,119 49.300,6,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.300,119 49.250,7,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.250,119 49.200,6,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.200,119 49.150,8,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.150,119 49.100,11,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.100,119 49.050,10,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.050,119 49.000,9,36,
2013,10,10/10/13,2013-2014,GOLB,119 49.000,119 48.950,9,36,
2013,10,10/10/13,2013-2014,GOLB,119 48.950,119 48.900,8,36,
2013,10,10/10/13,2013-2014,GOLB,119 48.900,119 48.850,9,36,
2013,10,10/10/13,2013-2014,GOLB,119 48.850,119 48.800,7,36,
2013,10,10/10/13,2013-2014,GOLB,119 48.800,119 48.750,12,36,
2013,10,10/10/13,2013-2014,GOLB,119 48.750,119 48.700,9,36,
2013,10,10/10/13,2013-2014,GOLB,119 48.700,119 48.650,15,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.950,119 44.900,5,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.900,119 44.850,10,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.850,119 44.800,13,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.800,119 44.750,6,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.750,119 44.700,6,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.700,119 44.650,6,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.650,119 44.600,3,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.600,119 44.550,1,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.550,119 44.500,2,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.500,119 44.450,9,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.450,119 44.400,10,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.400,119 44.350,9,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.350,119 44.300,8,36,
2013,10,10/10/13,2013-2014,ABUR,119 44.300,119 44.250,11,36,
