RECORDID,DAM_NAME,OTHER_DAM_NAME,DAM_FORMER_NAME,STATEID,NIDID,LONGITUDE,LATITUDE,SECTION,COUNTY,RIVER,CITY,DISTANCE,OWNER_NAME,OWNER_TYPE,DAM_DESIGNER,PRIVATE_DAM,DAM_TYPE,CORE,FOUNDATION,PURPOSES,YEAR_COMPLETED,YEAR_MODIFIED,DAM_LENGTH,DAM_HEIGHT,STRUCTURAL_HEIGHT,HYDRAULIC_HEIGHT,NID_HEIGHT,MAX_DISCHARGE,MAX_STORAGE,NORMAL_STORAGE,NID_STORAGE,SURFACE_AREA,DRAINAGE_AREA,HAZARD,EAP,INSPECTION_DATE,INSPECTION_FREQUENCY,STATE_REG_DAM,STATE_REG_AGENCY,SPILLWAY_TYPE,SPILLWAY_WIDTH,OUTLET_GATES,VOLUME,NUMBER_OF_LOCKS,LENGTH_OF_LOCKS,WIDTH_OF_LOCKS,FED_FUNDING,FED_DESIGN,FED_CONSTRUCTION,FED_REGULATORY,FED_INSPECTION,FED_OPERATION,FED_OWNER,FED_OTHER,SOURCE_AGENCY,STATE,SUBMIT_DATE,URL_ADDRESS,CONG_NAME,PARTY,CONG_DIST,OTHERSTRUCTUREID,NUMSEPARATESTRUCTURES,PERMITTINGAUTHORITY,INSPECTIONAUTHORITY,ENFORCEMENTAUTHORITY,JURISDICTIONALDAM,EAP_LAST_REV_DATE
4340,KIDD LAKE AUXILIARY,,,,CA00354,-120.4302,39.3135,"S.29,T.17N,R.14E",PLACER,SOUTH YUBA RIVER - TR,WASHINGTON,25,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1850,,617,15,15,11.5,15,1000,1505,1520,1520,86,0,S,Y,7/10/2017,1,N,,N,0,,6000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,S001,2,N,N,N,N,03-JAN-18
4341,LAKE ALTA,,,,CA00355,-120.8167,39.2025,,PLACER,TR NFK AMERICAN R,50,50,PLACER COUNTY WATER AGENCY,L,,Y,RE,X,R,OS,1862,,955,22,0,20,22,0,0,270,270,23,0.08,S,N,2/13/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,20827,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,Y,Y,Y,Y,
4342,LAKE ARTHUR,,,,CA00356,-121.0257,38.9635,,PLACER,SFK DRY CREEK,4.5,4.5,PLACER COUNTY WATER AGENCY,L,,N,RE,X,R,OS,1909,,290,44,0,37.7,44,0,0,87,87,7,1.6,S,N,9/5/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,21653,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,Y,Y,Y,Y,
4343,LAKE FORDYCE,,,,CA00357,-120.4963,39.38,"S.34,T.18N,R.13E",NEVADA,FORDYCE CREEK,WASHINGTON,23,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,ER,,,H,1873,,1220,145,136,133,145,17500,49903,46700,49903,772,31.7,H,Y,8/8/2017,1,Y,"DWR, SAFETY OF DAMS",C,148,T2;,425000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,03-JAN-18
4344,LAKE SPAULDING NO. 1,SPAULDING MAIN,,,CA00358,-120.6431,39.3271,"S.20,T.17N,R.12E",NEVADA,SOUTH YUBA RIVER,WASHINGTON,12,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,PGVA,,,H,1912,,800,276,276.5,275,276.5,0,74773,74700,74773,698,118,H,Y,6/19/2018,1,Y,"DWR, SAFETY OF DAMS",N,322,,200000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,3,Y,Y,Y,Y,03-JAN-18
4345,LAKE SPAULDING NO. 3 AUXILIARY,,,,CA00358,-120.6408,39.3338,"S.16,T.17N,R.12E",NEVADA,SOUTH YUBA RIVER,WASHINGTON,12,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,CNPG,,,H,1919,,813,91,94.5,89.5,94.5,87500,74773,74700,74773,698,0,H,Y,6/20/2018,1,N,,U,90,,45000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,S002,3,N,N,N,N,03-JAN-18
4346,LAKE SPAULDING NO. 2,,,,CA00358,-120.6421,39.3297,"S.21,T.17N,R.12E",NEVADA,SOUTH YUBA RIVER,WASHINGTON,12,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,CNPG,,,H,1916,,309,42,41,39.5,42,87500,74773,74700,74773,698,0,H,Y,6/20/2018,1,N,,C,271,T10;,4000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,S001,3,N,N,N,N,03-JAN-18
4347,LAKE STERLING,,,,CA00359,-120.4926,39.357,"S.10,11,T.17N,R.13E",NEVADA,FORDYCE CREEK - TR,NONE,0,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,ERTC,,,H,1858,,228,32,33.5,31.2,33.5,400,1764,1730,1764,111.6,1,L,NR,8/19/2016,1,Y,"DWR, SAFETY OF DAMS",U,13,,3000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,
4348,LAKE THEODORE,,,,CA00360,-121.0136,38.973,,PLACER,SFK DRY CREEK,5.5,5.5,PLACER COUNTY WATER AGENCY,L,,N,RE,X,R,OS,1896,,402,40,0,34.1,40,0,0,207,207,18,0.7,S,N,3/29/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,29718,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,Y,Y,Y,Y,
4349,LAKE VALLEY MAIN,,,,CA00361,-120.5979,39.3002,"S.25,26,T.17N,R.12E",PLACER,NORTH FORK AMERICAN RIVER,WASHINGTON,25,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1889,,1035,75,73,68,75,5200,7964,7700,7964,298,4.5,H,Y,7/10/2017,1,Y,"DWR, SAFETY OF DAMS",N,0,,100000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,2,Y,Y,Y,Y,03-JAN-18
4350,LAKE VALLEY AUXILIARY,,,,CA00361,-120.6002,39.3015,"S.35,36,T.17N,R.12E",PLACER,NORTH FORK AMERICAN RIVER,WASHINGTON,25,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1889,,525,28,25,18,28,5200,7964,7700,7964,298,4.5,S,Y,7/10/2017,1,N,,U,100,,8000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,S001,2,N,N,N,N,03-JAN-18
4351,LAKE VAN NORDEN,LAKE VAN NORDEN,,,CA00362,-120.377,39.322,,NEVADA,SOUTH YUBA RIVER,,0,TRUCKEE DONNER LAND TRUST,P,,Y,RE,X,U,HS,1916,,1633,30,0,10,30,0,0,300,300,135,0,H,N,10/3/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,0,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,Y,Y,Y,Y,
4352,LOWER FEELEY,CARR LAKE,,,CA00363,-120.6435,39.3991,"S.28,29,T.18N,R.12E",NEVADA,FALL CREEK - TR,NONE,0,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1870,,185,19,19,15,19,340,150,150,150,16.9,0.5,L,NR,8/18/2016,1,Y,"DWR, SAFETY OF DAMS",U,40,,2000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,
4353,LOWER LINDSEY,,,,CA00364,-120.6445,39.4119,"S.20,21,T.18N,R.12E",NEVADA,LINDSEY CREEK,NONE,0,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,RE,,,H,1870,,487,16,16,12.5,16,240,293,300,300,29,0.9,L,NR,8/18/2016,1,Y,"DWR, SAFETY OF DAMS",U,42,,2000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,
4354,LOWER PEAK LAKE MAIN,CASCADE LAKES,,,CA00365,-120.4398,39.3033,"S.30,T.17N,R.14E",PLACER,SOUTH YUBA RIVER - TRIBUTARY,WASHINGTON,25,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,RE,,,H,1860,,200,31,31,27.5,31,0,484,480,484,33.3,1,L,Y,8/8/2017,1,Y,"DWR, SAFETY OF DAMS",N,55,,2000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,2,Y,Y,Y,Y,03-JAN-18
4355,LOWER PEAK LAKE AUXILIARY,,,,CA00365,-120.438,39.3043,"S.30,T.17N,R.14E",PLACER,SOUTH YUBA RIVER - TR,WASHINGTON,25,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,RE,,,H,1860,,410,7,7,3.5,7,312,484,480,484,33.3,1,L,Y,8/8/2017,1,N,,U,55,,1800,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,S001,2,N,N,N,N,03-JAN-18
4356,MEADOW LAKE,,,,CA00366,-120.5011,39.4062,"S.14,15,22,23,27,T.18N,R.13E",NEVADA,FORDYCE CREEK - TR,NONE,0,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,ERRE,,,H,1855,,875,38,38,33.6,38,1650,5656,4900,5656,140,5.5,L,NR,8/19/2016,1,Y,"DWR, SAFETY OF DAMS",U,45,,40000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,
4357,MIDDLE LINDSEY,,,,CA00367,-120.6332,39.4156,"S.21,T.18N,R.12E",NEVADA,LINDSEY CREEK,NONE,0,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1870,,335,8,8.5,6,8.5,450,110,120,120,23.9,0.4,L,NR,8/18/2016,1,Y,"DWR, SAFETY OF DAMS",U,37,,300,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,
4358,ROCK CREEK,,,,CA00368,-121.0903,38.9472,"S.28,33,T.13N,R.8E",PLACER,ROCK CREEK,AUBURN,1,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,CNMV,,,H,1913,,1020,36,36,33,36,2320,415,415,415,55,2.4,H,Y,5/15/2018,1,Y,"DWR, SAFETY OF DAMS",U,271,,4000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,3,Y,Y,Y,Y,03-JAN-18
4359,RUCKER LAKE,,,,CA00369,-120.658072,39.356431,"S.8,T.17N,R.12E",NEVADA,RUCKER CREEK,NONE,0,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,RE,,,H,1856,,620,22,22,18,22,1400,648,660,660,69,1.8,H,Y,7/10/2017,1,Y,"DWR, SAFETY OF DAMS",U,60,,2500,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,03-JAN-18
4360,UPPER FEELEY,,,,CA00370,-120.638,39.4002,"S.28,T.18N,R.12E",NEVADA,FALL CREEK - TR,NONE,0,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,RE,,,H,1870,,210,23,23,19,23,280,739,730,739,56.3,0.4,L,NR,8/18/2016,1,Y,"DWR, SAFETY OF DAMS",U,32,,3000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,
4361,UPPER PEAK LAKE,CASCADE LAKES,,,CA00371,-120.4354,39.3005,"S.32,T.17N,R.14E",PLACER,SOUTH YUBA RIVER - TR,WASHINGTON,25,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,RE,,,H,1850,,214,39,39,35,39,680,207,1730,1730,21.1,0.2,S,Y,8/8/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,6500,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,03-JAN-18
4362,UPPER ROCK LAKE MAIN,,,,CA00372,-120.6187,39.4302,"S.15,T.18N,R.12E",NEVADA,TEXAS CREEK,NONE,0,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1855,,60,17,17,14.5,17,0,190,190,190,0.06,0.1,L,NR,8/17/2016,1,Y,"DWR, SAFETY OF DAMS",N,0,,300,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,2,Y,Y,Y,Y,
4363,UPPER ROCK LAKE AUXILIARY,,,,CA00372,-120.6177,39.4298,"S.15,T.18N,R.12E",NEVADA,TEXAS CREEK,NONE,0,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1855,,90,8,8.5,6,8.5,0.2,190,190,190,0.06,0.1,L,NR,8/17/2016,1,N,,U,5,,200,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,S001,2,N,N,N,N,
4364,WHITE ROCK LAKE,,,,CA00373,-120.3883,39.4176,"S.14,15,22,T.18N,R.14E",NEVADA,WHITE ROCK CREEK,HOBART HILLS,10,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1855,,274,13,13.5,9.5,13.5,350,570,850,850,90,1.2,L,NR,8/19/2016,1,Y,"DWR, SAFETY OF DAMS",U,40,,3000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,
4365,ECHO LAKE,,,,CA00374,-120.0443,38.8349,"S.1,T.11N,R.17E",EL DORADO,ECHO CREEK,LAKE TAHOE,9,EL DORADO IRRIGATION DISTRICT,P,,Y,RC,,,DHIR,1992,,321,12,14,12.5,14,1100,1860,1860,1860,338,4.8,H,Y,9/27/2017,1,Y,"DWR, SAFETY OF DAMS",C,21,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,03-JAN-18
4366,EL DORADO FOREBAY,,,,CA00375,-120.586,38.7699,"S.25,T.11N,R.12E",EL DORADO,NORTH FORK LONG CANYON,COLOMA,15,EL DORADO IRRIGATION DISTRICT,P,,N,RE,,,DHI,1923,,836,91,91,88.6,91,580,356,310,356,23,0.3,H,Y,9/26/2017,1,Y,"DWR, SAFETY OF DAMS",U,20,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,03-JAN-18
4367,LAKE ALOHA MAIN,MEDLEY LAKES MAIN,,,CA00376,-120.1368,38.8599,"S24.25,T.12N,R.16E",EL DORADO,SOUTH FORK AMERICAN RIVER,SOUTH LAKE TAHOE,10,EL DORADO IRRIGATION DISTRICT,P,,Y,MS,,,HI,1917,,113,32,33.3,20.3,33.3,0,5063,5063,5063,630,3.4,H,Y,9/27/2017,1,Y,"DWR, SAFETY OF DAMS",N,0,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,12,Y,Y,Y,Y,03-JAN-18
4368,LAKE ALOHA AUXILIARY NO. 4,,,,CA00376,-120.1292,38.8599,"S24.25,T.12N,R.16E",EL DORADO,SOUTH FORK AMERICAN RIVER,SOUTH LAKE TAHOE,10,EL DORADO IRRIGATION DISTRICT,P,,Y,ERRE,,,HI,1917,,112,9,8.5,6,9,0,5063,5063,5063,630,3.4,L,NR,9/26/2016,1,N,,N,0,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,S004,12,N,N,N,N,
4369,SILVER LAKE,,,,CA00377,-120.1227,38.6683,"S.32,T.10N,R.17E",AMADOR,SILVER FORK AMERICAN RIVER,KYBURZ,23,EL DORADO IRRIGATION DISTRICT,P,,N,ERRE,,,HIR,1876,,280,32,30,28,32,4750,13130,8590,13130,525,15.2,H,Y,9/26/2017,1,Y,"DWR, SAFETY OF DAMS",C,41,T2;,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,03-JAN-18
4370,CAPLES LAKE MAIN,TWIN LAKE,,,CA00378,-120.0493,38.7066,"S.18,T.10N,R.18E",ALPINE,CAPLES CREEK,KYBURZ,20,EL DORADO IRRIGATION DISTRICT,P,,Y,CNRE,,,HR,1922,,1200,86,65.5,62,86,0,22338,12600,22338,600,13.5,H,Y,9/25/2017,1,Y,"DWR, SAFETY OF DAMS",N,0,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,2,Y,Y,Y,Y,03-JAN-18
4371,CAPLES LAKE AUXILIARY,,,,CA00378,-120.0654,38.703,"S.18,T.10N,R.18E",ALPINE,CAPLES CREEK,RIVERTON,20,EL DORADO IRRIGATION DISTRICT,P,,Y,CNREVA,,,HR,1922,,587,33.5,33,30,33.5,1800,22338,12600,22338,600,13.5,H,Y,9/25/2017,1,N,,U,95,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,S001,2,N,N,N,N,03-JAN-18
4372,UPPER BEAR,,,,CA00379,-120.2163,38.5577,"S.9,T.8N,R.16E",AMADOR,BEAR RIVER,PIONEER,22,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,ER,,,H,1900,,760,77,77,60.5,77,19280,7306,6760,7306,173,28,H,Y,8/2/2017,1,Y,"DWR, SAFETY OF DAMS",U,355,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,03-JAN-18
4373,LOWER BLUE LAKE,,,,CA00380,-119.9271,38.6088,"S.30,T.9N,R.19E",ALPINE,BLUE CREEK,KIRKWOOD,11,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1885,,1063,40,0,0,40,1150,5091,5090,5091,198,4.6,L,NR,8/3/2017,1,Y,"DWR, SAFETY OF DAMS",U,60,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,
4374,MEADOW LAKE,,,,CA00381,-119.9754,38.5944,"S26.27,T.9N,R.18E",ALPINE,NORTH FORK MOKELUMNE RIVER-TR,KIRKWOOD,11,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,ER,,,H,1903,,775,73.5,0,0,73.5,570,4935,5660,5660,250,2,L,NR,8/3/2017,1,Y,"DWR, SAFETY OF DAMS",U,65,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,
4375,SALT SPRINGS,,,,CA00382,-120.2155,38.4983,"S.33,T.8N,R.16E",AMADOR,NORTH FORK MOKELUMNE RIVER,PIONEER,20,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,ER,,,H,1931,,1945,328,328,235.7,328,92790,141857,142000,142000,963,169,H,Y,6/21/2017,1,Y,"DWR, SAFETY OF DAMS",C,473,T12;O1;,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,03-JAN-18
4376,TABEAUD,,,,CA00383,-120.6664,38.3478,"S.28,T.6N,R.12E",AMADOR,SOUTH FORK JACKSON CREEK - TR,JACKSON,6,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1901,,636,125,135.6,105.4,135.6,2600,1259,990,1259,44,0.8,H,Y,6/13/2017,1,Y,"DWR, SAFETY OF DAMS",U,46,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,03-JAN-18
4377,TWIN LAKE,,,,CA00384,-119.9444,38.6088,"S.25,T.9N,R.18E",ALPINE,NORTH FORK MOKELUMNE RIVER-TR,KIRKWOOD,2,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1903,,1520,22,0,0,22,12400,21581,1210,21581,600,13.5,L,NR,8/3/2017,1,Y,"DWR, SAFETY OF DAMS",U,296,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,
4378,UPPER BLUE LAKE,,,,CA00385,-119.941,38.6282,"S.18,T.9N,R.19E",ALPINE,BLUE CREEK,KIRKWOOD,9,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1901,,786,21,31,18.2,31,1400,7300,6759,7300,333,2.7,H,Y,8/3/2017,1,Y,"DWR, SAFETY OF DAMS",U,51,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,03-JAN-18
4379,LYONS,,,,CA00387,-120.1682,38.0936,"S.24,T.3N,R.16E",TUOLUMNE,SOUTH FORK STANISLAUS RIVER,LONG BARN,2,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,CNVA,,,HIP,1930,,535,132,0,0,132,21000,6228,6228,6228,184,66.8,H,Y,8/16/2017,1,Y,"DWR, SAFETY OF DAMS",C,284,T4;,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,04-JAN-18
4380,STRAWBERRY,,,,CA00388,-119.9893,38.1995,"S.15,T.4N,R.18E",TUOLUMNE,SOUTH FORK STANISLAUS RIVER,STRAWBERRY,1,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,ERMS,,,H,1916,,720,143,0,0,143,13000,19000,18300,19000,299,26.9,H,Y,8/15/2017,1,Y,"DWR, SAFETY OF DAMS",U,108,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,04-JAN-18
4381,PHOENIX,,,,CA00389,-120.3273,37.9998,,TUOLUMNE,SULLIVAN CREEK,2,2,TUOLUMNE UTILITIES DISTRICT,U,,N,RE,X,S,OS,1880,,795,52,0,48,52,0,0,455,455,76,24.4,H,Y,8/9/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,28836,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Tom McClintock (R),R,CA04,,0,Y,Y,Y,Y,
4382,RELIEF,,,,CA00390,-119.7337,38.2812,"S.13,T.5N,R.20E",TUOLUMNE,SUMMIT CREEK,BAKER STATION,4,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,ERMS,,,H,1909,,560,140,0,0,140,13600,15554,15600,15600,223,0,H,Y,8/14/2017,1,Y,"DWR, SAFETY OF DAMS",U,63,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,04-JAN-18
4383,STANISLAUS FOREBAY WEST,,,,CA00391,-120.3583,38.1448,"S.5,6,T.3N,R15E",TUOLUMNE,NORTH FORK STANISLAUS RIVER-OS,MURPHYS,4,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,RE,,,H,1908,,1000,60,0,0,60,100,320,320,320,16.3,0,L,NR,8/30/2017,1,Y,"DWR, SAFETY OF DAMS",U,18,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,2,Y,Y,Y,Y,
4384,STANISLAUS FOREBAY EAST,,,,CA00391,-120.3547,38.1461,,TUOLUMNE,NORTH FORK STANISLAUS RIVER-OS,MURPHYS,4,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1908,,400,55,0,0,55,540,320,320,320,16.3,0,L,NR,8/30/2017,1,N,,U,34,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,S001,2,N,N,N,N,
4385,COLEMAN FOREBAY,,,,CA00392,-122.114,40.4133,"S.32,T.30N,R.2W",SHASTA,SOUTH FORK BATTLE CREEK - OS,SHINGLETOWN,7,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,RE,,,H,1911,,2604,20,0,0,20,500,76.4,76,76.4,0,0,L,NR,9/6/2017,1,N,,U,114,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,N,N,N,N,
4386,MACUMBER,,,,CA00393,-121.7327,40.5378,"S.10,15,T.31N,R.2E",SHASTA,NORTH FORK BATTLE CREEK,SHINGLETOWN,7,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,MSRE,,,H,1907,,2425,27,0,0,27,8500,430,0,430,0,25,H,Y,9/6/2017,1,Y,"DWR, SAFETY OF DAMS",U,165,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,04-JAN-18
4387,NORTH BATTLE CREEK,,,,CA00394,-121.6553,40.6028,"S.20,21,28,T.32N,R.3E",SHASTA,NORTH FORK BATTLE CREEK,MACUMBER FLAT,9,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,ER,,,H,1909,,4.39,51,0,0,51,2400,1090,0,1090,80,6.6,H,Y,9/6/2017,1,Y,"DWR, SAFETY OF DAMS",U,36,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,04-JAN-18
4388,PIT NO. 3 DIVERSION,,,,CA00395,-121.6767,41.0218,"S.30,T.37N,R.3E",SHASTA,PIT RIVER,BIG BEND,12,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,CNVA,,,H,1925,,494,135,135,108,135,70000,41907,41000,41907,1293,4606,H,Y,6/18/2018,1,Y,"DWR, SAFETY OF DAMS",C,254,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,04-JAN-18
4389,PIT #1 DIVERSION,,,,CA00396,-121.4646,41.0127,,SHASTA,FALL RIVER,1,1,PACIFIC GAS AND ELECTRIC COMPANY,P,,N,PG,X,S,CH,1922,,600,15,0,12,15,0,0,50,50,9,676,S,Y,4/3/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,1739,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,Y,Y,Y,Y,17-NOV-16
4390,PIT NO. 4 DIVERSION,,,,CA00397,-121.7692,40.9878,"S.8,9,T.36N,R.2E",SHASTA,PIT RIVER,BIG BEND,8,PACIFIC GAS AND ELECTRIC COMPANY,P,,Y,CBCNPG,,,H,1927,,415,110,110,67,110,77000,1970,1970,1970,105,4643,H,Y,6/19/2018,1,Y,"DWR, SAFETY OF DAMS",C,136,T1;D2;,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Doug LaMalfa (R),R,CA01,,1,Y,Y,Y,Y,04-JAN-18
